crop,region,year,window,driver_group,dominant_feature,observed_yield_t_ha,trend_yield_t_ha,yield_gap_t_ha,base_predicted_residual_t_ha,counterfactual_predicted_residual_t_ha,recovered_gap_t_ha,recoverable_fraction,n_changed_features,changed_features_json
Canola,Kansas,2022,spring,heat,heatwave_events_3d_35,0.7734,1.3450090909090875,0.5716090909090875,-0.5618988955118804,-0.24981352038572527,0.3120853751261552,0.5459769273959838,12,"[{""feature"": ""season_tmax_mean"", ""from"": 30.177, ""to"": 28.6005, ""standardized_delta"": 1.1177, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""season_tmean_mean"", ""from"": 23.219, ""to"": 22.094, ""standardized_delta"": 1.0728, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""growing_degree_days_base5"", ""from"": 3334.165, ""to"": 3134.24, ""standardized_delta"": 1.0556, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""heat_days_30"", ""from"": 109.0, ""to"": 84.0, ""standardized_delta"": 1.4317, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""heat_days_35"", ""from"": 55.0, ""to"": 30.5, ""standardized_delta"": 1.6054, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""heat_days_40"", ""from"": 8.0, ""to"": 2.0, ""standardized_delta"": 0.8713, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 24.0, ""to"": 21.5, ""standardized_delta"": 0.2181, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 12.0, ""to"": 8.0, ""standardized_delta"": 0.7849, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""heatwave_events_3d_30"", ""from"": 11.0, ""to"": 9.0, ""standardized_delta"": 0.8944, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""heatwave_events_3d_35"", ""from"": 8.0, ""to"": 4.0, ""standardized_delta"": 1.9237, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""heat_degree_days_30"", ""from"": 562.94, ""to"": 360.59, ""standardized_delta"": 1.3825, ""prediction_gain_t_ha"": 0.3121}, {""feature"": ""heat_degree_days_35"", ""from"": 145.34, ""to"": 69.38, ""standardized_delta"": 1.137, ""prediction_gain_t_ha"": 0.3121}]"
Canola,Oklahoma,2022,spring,heat,heat_days_35,0.7846,1.3464651960784333,0.5618651960784333,-0.6351811128206508,-0.23806209982161916,0.39711901299903163,0.7067869940525663,12,"[{""feature"": ""season_tmax_mean"", ""from"": 32.138, ""to"": 29.584, ""standardized_delta"": 1.6679, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""season_tmean_mean"", ""from"": 25.587, ""to"": 23.668, ""standardized_delta"": 1.6355, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""growing_degree_days_base5"", ""from"": 3767.475, ""to"": 3416.455, ""standardized_delta"": 1.6377, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""heat_days_30"", ""from"": 125.0, ""to"": 94.0, ""standardized_delta"": 1.7338, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""heat_days_35"", ""from"": 68.0, ""to"": 32.0, ""standardized_delta"": 1.7381, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""heat_days_40"", ""from"": 18.0, ""to"": 1.0, ""standardized_delta"": 1.4528, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 49.0, ""to"": 33.0, ""standardized_delta"": 0.8132, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 29.0, ""to"": 12.0, ""standardized_delta"": 1.4826, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""heatwave_events_3d_30"", ""from"": 9.0, ""to"": 8.0, ""standardized_delta"": 0.4747, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""heatwave_events_3d_35"", ""from"": 5.0, ""to"": 4.0, ""standardized_delta"": 0.5677, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""heat_degree_days_30"", ""from"": 723.49, ""to"": 396.87, ""standardized_delta"": 1.6498, ""prediction_gain_t_ha"": 0.3971}, {""feature"": ""heat_degree_days_35"", ""from"": 231.16, ""to"": 57.4, ""standardized_delta"": 1.6433, ""prediction_gain_t_ha"": 0.3971}]"
Oats,Kansas,2022,spring,excess_rain,max_3day_rain,1.4706,1.9477434834834817,0.4771434834834818,-0.43998069616560836,-0.20231052329859217,0.2376701728670162,0.4981104868746344,5,"[{""feature"": ""heavy_rain_days_10"", ""from"": 16.0, ""to"": 18.0, ""standardized_delta"": 0.3686, ""prediction_gain_t_ha"": 0.2377}, {""feature"": ""max_1day_rain"", ""from"": 48.24, ""to"": 33.98, ""standardized_delta"": 1.3322, ""prediction_gain_t_ha"": 0.2377}, {""feature"": ""max_3day_rain"", ""from"": 93.58, ""to"": 60.74, ""standardized_delta"": 2.0254, ""prediction_gain_t_ha"": 0.2377}, {""feature"": ""max_7day_rain"", ""from"": 95.73, ""to"": 85.665, ""standardized_delta"": 0.547, ""prediction_gain_t_ha"": 0.2377}, {""feature"": ""wet_days_1mm"", ""from"": 48.0, ""to"": 67.0, ""standardized_delta"": 1.9299, ""prediction_gain_t_ha"": 0.2377}]"
Oats,Minnesota,2022,spring,frost_cold,frost_days_0,2.1879,2.5488465937365916,0.36094659373659166,-0.18007185583821203,-0.05144451022884463,0.1286273456093674,0.3563611565849431,5,"[{""feature"": ""season_tmin_mean"", ""from"": 10.233, ""to"": 10.003, ""standardized_delta"": 0.2824, ""prediction_gain_t_ha"": 0.1286}, {""feature"": ""frost_days_0"", ""from"": 25.0, ""to"": 17.0, ""standardized_delta"": 1.3334, ""prediction_gain_t_ha"": 0.1286}, {""feature"": ""cold_days_5"", ""from"": 43.0, ""to"": 41.0, ""standardized_delta"": 0.2834, ""prediction_gain_t_ha"": 0.1286}, {""feature"": ""min_tmin"", ""from"": -7.84, ""to"": -6.47, ""standardized_delta"": 0.427, ""prediction_gain_t_ha"": 0.1286}, {""feature"": ""frost_events_2d"", ""from"": 4.0, ""to"": 3.0, ""standardized_delta"": 0.9722, ""prediction_gain_t_ha"": 0.1286}]"
Oats,Nebraska,2022,spring,drought,dry_spell_events_14d,1.8292,2.231432436722436,0.4022324367224359,-0.3905566862901723,-0.18496590269970453,0.20559078359046778,0.5111243271818418,8,"[{""feature"": ""rain_sum"", ""from"": 319.51, ""to"": 442.88, ""standardized_delta"": 1.1767, ""prediction_gain_t_ha"": 0.2056}, {""feature"": ""rain_mean"", ""from"": 1.746, ""to"": 2.42, ""standardized_delta"": 1.1763, ""prediction_gain_t_ha"": 0.2056}, {""feature"": ""dry_days_1mm"", ""from"": 136.0, ""to"": 115.0, ""standardized_delta"": 1.8898, ""prediction_gain_t_ha"": 0.2056}, {""feature"": ""dry_days_2mm"", ""from"": 151.0, ""to"": 132.0, ""standardized_delta"": 1.8542, ""prediction_gain_t_ha"": 0.2056}, {""feature"": ""max_dry_spell_1mm"", ""from"": 21.0, ""to"": 12.0, ""standardized_delta"": 1.9378, ""prediction_gain_t_ha"": 0.2056}, {""feature"": ""dry_spell_events_7d"", ""from"": 6.0, ""to"": 5.0, ""standardized_delta"": 0.4643, ""prediction_gain_t_ha"": 0.2056}, {""feature"": ""dry_spell_events_14d"", ""from"": 2.0, ""to"": 0.0, ""standardized_delta"": 2.4282, ""prediction_gain_t_ha"": 0.2056}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 70.0, ""to"": 41.0, ""standardized_delta"": 1.9578, ""prediction_gain_t_ha"": 0.2056}]"
Oats,Oklahoma,2022,spring,heat,heat_days_35,0.7173,1.512370618792973,0.795070618792973,-0.6424973608730945,-0.24115919740400574,0.4013381634690888,0.5047830393712391,12,"[{""feature"": ""season_tmax_mean"", ""from"": 32.138, ""to"": 29.584, ""standardized_delta"": 1.6679, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""season_tmean_mean"", ""from"": 25.587, ""to"": 23.668, ""standardized_delta"": 1.6355, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""growing_degree_days_base5"", ""from"": 3767.475, ""to"": 3416.455, ""standardized_delta"": 1.6377, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""heat_days_30"", ""from"": 125.0, ""to"": 94.0, ""standardized_delta"": 1.7338, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""heat_days_35"", ""from"": 68.0, ""to"": 32.0, ""standardized_delta"": 1.7381, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""heat_days_40"", ""from"": 18.0, ""to"": 1.0, ""standardized_delta"": 1.4528, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 49.0, ""to"": 33.0, ""standardized_delta"": 0.8132, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 29.0, ""to"": 12.0, ""standardized_delta"": 1.4826, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""heatwave_events_3d_30"", ""from"": 9.0, ""to"": 8.0, ""standardized_delta"": 0.4747, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""heatwave_events_3d_35"", ""from"": 5.0, ""to"": 4.0, ""standardized_delta"": 0.5677, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""heat_degree_days_30"", ""from"": 723.49, ""to"": 396.87, ""standardized_delta"": 1.6498, ""prediction_gain_t_ha"": 0.4013}, {""feature"": ""heat_degree_days_35"", ""from"": 231.16, ""to"": 57.4, ""standardized_delta"": 1.6433, ""prediction_gain_t_ha"": 0.4013}]"
Wheat,Colorado,2022,winter,drought,dry_spell_events_7d,1.6813,2.470025499785498,0.788725499785498,-0.6989492117782086,-0.15837321960732628,0.5405759921708823,0.6853791240652134,7,"[{""feature"": ""rain_sum"", ""from"": 266.21, ""to"": 300.645, ""standardized_delta"": 0.5791, ""prediction_gain_t_ha"": 0.5406}, {""feature"": ""rain_mean"", ""from"": 0.879, ""to"": 0.992, ""standardized_delta"": 0.5753, ""prediction_gain_t_ha"": 0.5406}, {""feature"": ""dry_days_1mm"", ""from"": 236.0, ""to"": 223.0, ""standardized_delta"": 0.9601, ""prediction_gain_t_ha"": 0.5406}, {""feature"": ""dry_days_2mm"", ""from"": 260.0, ""to"": 258.5, ""standardized_delta"": 0.1499, ""prediction_gain_t_ha"": 0.5406}, {""feature"": ""max_dry_spell_1mm"", ""from"": 24.0, ""to"": 23.5, ""standardized_delta"": 0.0757, ""prediction_gain_t_ha"": 0.5406}, {""feature"": ""dry_spell_events_7d"", ""from"": 15.0, ""to"": 12.0, ""standardized_delta"": 1.2851, ""prediction_gain_t_ha"": 0.5406}, {""feature"": ""dry_spell_events_14d"", ""from"": 4.0, ""to"": 3.5, ""standardized_delta"": 0.3057, ""prediction_gain_t_ha"": 0.5406}]"
Wheat,Kansas,2022,winter,heat,heatwave_events_3d_30,2.4883,2.9525582625482656,0.4642582625482654,-0.4645249737951844,-0.24981496927569813,0.2147100045194863,0.46247966237793026,11,"[{""feature"": ""season_tmax_mean"", ""from"": 18.531, ""to"": 17.1195, ""standardized_delta"": 1.1732, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""season_tmean_mean"", ""from"": 11.955, ""to"": 10.799, ""standardized_delta"": 1.1868, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""growing_degree_days_base5"", ""from"": 2518.12, ""to"": 2250.5675, ""standardized_delta"": 1.255, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""heat_days_30"", ""from"": 52.0, ""to"": 37.0, ""standardized_delta"": 1.1514, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""heat_days_35"", ""from"": 14.0, ""to"": 8.5, ""standardized_delta"": 0.8951, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 11.0, ""to"": 10.0, ""standardized_delta"": 0.2525, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 3.0, ""to"": 3.5, ""standardized_delta"": 0.205, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""heatwave_events_3d_30"", ""from"": 9.0, ""to"": 5.0, ""standardized_delta"": 1.9097, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""heatwave_events_3d_35"", ""from"": 2.0, ""to"": 1.0, ""standardized_delta"": 0.9407, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""heat_degree_days_30"", ""from"": 181.46, ""to"": 124.075, ""standardized_delta"": 0.9148, ""prediction_gain_t_ha"": 0.2147}, {""feature"": ""heat_degree_days_35"", ""from"": 19.8, ""to"": 13.05, ""standardized_delta"": 0.3627, ""prediction_gain_t_ha"": 0.2147}]"
Wheat,Montana,2022,spring,heat,heat_days_30,1.9032,2.3768163921063916,0.4736163921063916,-0.48057776608067304,-0.0976376148517893,0.38294015122888375,0.8085449693279648,10,"[{""feature"": ""season_tmax_mean"", ""from"": 20.858, ""to"": 20.729, ""standardized_delta"": 0.116, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""season_tmean_mean"", ""from"": 14.176, ""to"": 13.861, ""standardized_delta"": 0.3394, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""growing_degree_days_base5"", ""from"": 1824.74, ""to"": 1665.575, ""standardized_delta"": 0.982, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""heat_days_30"", ""from"": 41.0, ""to"": 17.0, ""standardized_delta"": 2.331, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""heat_days_35"", ""from"": 5.0, ""to"": 0.0, ""standardized_delta"": 2.2695, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 9.0, ""to"": 4.0, ""standardized_delta"": 1.6088, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 1.0, ""to"": 0.0, ""standardized_delta"": 1.0327, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""heatwave_events_3d_30"", ""from"": 5.0, ""to"": 2.0, ""standardized_delta"": 1.6756, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""heat_degree_days_30"", ""from"": 90.71, ""to"": 29.76, ""standardized_delta"": 2.1124, ""prediction_gain_t_ha"": 0.3829}, {""feature"": ""heat_degree_days_35"", ""from"": 4.49, ""to"": 0.0, ""standardized_delta"": 1.6513, ""prediction_gain_t_ha"": 0.3829}]"
Wheat,Nebraska,2022,winter,drought,max_dry_spell_1mm,2.152,3.1443100514800477,0.9923100514800476,-0.7565786327843236,-0.22868042300695549,0.5278982097773681,0.5319891791784219,8,"[{""feature"": ""rain_sum"", ""from"": 303.89, ""to"": 423.49, ""standardized_delta"": 1.0653, ""prediction_gain_t_ha"": 0.5279}, {""feature"": ""rain_mean"", ""from"": 1.003, ""to"": 1.3955, ""standardized_delta"": 1.0597, ""prediction_gain_t_ha"": 0.5279}, {""feature"": ""dry_days_1mm"", ""from"": 261.0, ""to"": 236.5, ""standardized_delta"": 2.1122, ""prediction_gain_t_ha"": 0.5279}, {""feature"": ""dry_days_2mm"", ""from"": 275.0, ""to"": 255.5, ""standardized_delta"": 1.9051, ""prediction_gain_t_ha"": 0.5279}, {""feature"": ""max_dry_spell_1mm"", ""from"": 79.0, ""to"": 36.0, ""standardized_delta"": 3.6688, ""prediction_gain_t_ha"": 0.5279}, {""feature"": ""dry_spell_events_7d"", ""from"": 9.0, ""to"": 11.0, ""standardized_delta"": 0.8497, ""prediction_gain_t_ha"": 0.5279}, {""feature"": ""dry_spell_events_14d"", ""from"": 4.0, ""to"": 4.5, ""standardized_delta"": 0.4152, ""prediction_gain_t_ha"": 0.5279}, {""feature"": ""hot_dry_days_30_1mm"", ""from"": 29.0, ""to"": 17.0, ""standardized_delta"": 1.6251, ""prediction_gain_t_ha"": 0.5279}]"
Barley,Kansas,2023,spring,heat,heat_days_40,1.5602,2.492113654834803,0.931913654834803,-0.6930149750625757,-0.07727605872105009,0.6157389163415257,0.6607252862398239,12,"[{""feature"": ""season_tmax_mean"", ""from"": 30.22, ""to"": 28.6005, ""standardized_delta"": 1.1482, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""season_tmean_mean"", ""from"": 23.116, ""to"": 22.094, ""standardized_delta"": 0.9746, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""growing_degree_days_base5"", ""from"": 3315.53, ""to"": 3134.24, ""standardized_delta"": 0.9572, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""heat_days_30"", ""from"": 103.0, ""to"": 84.0, ""standardized_delta"": 1.0881, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""heat_days_35"", ""from"": 40.0, ""to"": 30.5, ""standardized_delta"": 0.6225, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""heat_days_40"", ""from"": 15.0, ""to"": 2.0, ""standardized_delta"": 1.8879, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 30.0, ""to"": 21.5, ""standardized_delta"": 0.7416, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 11.0, ""to"": 8.0, ""standardized_delta"": 0.5886, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""heatwave_events_3d_30"", ""from"": 10.0, ""to"": 9.0, ""standardized_delta"": 0.4472, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""heatwave_events_3d_35"", ""from"": 5.0, ""to"": 4.0, ""standardized_delta"": 0.4809, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""heat_degree_days_30"", ""from"": 488.8, ""to"": 360.59, ""standardized_delta"": 0.8759, ""prediction_gain_t_ha"": 0.6157}, {""feature"": ""heat_degree_days_35"", ""from"": 143.39, ""to"": 69.38, ""standardized_delta"": 1.1078, ""prediction_gain_t_ha"": 0.6157}]"
Barley,Washington,2023,spring,heat,growing_degree_days_base5,2.8514,3.5101223680823654,0.6587223680823655,-0.5017335404210145,0.046096840368062955,0.5017335404210145,0.7616767924271832,9,"[{""feature"": ""season_tmax_mean"", ""from"": 20.108, ""to"": 19.161, ""standardized_delta"": 0.9521, ""prediction_gain_t_ha"": 0.5478}, {""feature"": ""season_tmean_mean"", ""from"": 13.76, ""to"": 12.7655, ""standardized_delta"": 1.1574, ""prediction_gain_t_ha"": 0.5478}, {""feature"": ""growing_degree_days_base5"", ""from"": 1690.09, ""to"": 1476.4125, ""standardized_delta"": 1.5265, ""prediction_gain_t_ha"": 0.5478}, {""feature"": ""heat_days_30"", ""from"": 10.0, ""to"": 8.0, ""standardized_delta"": 0.3212, ""prediction_gain_t_ha"": 0.5478}, {""feature"": ""heat_days_35"", ""from"": 1.0, ""to"": 0.0, ""standardized_delta"": 1.1676, ""prediction_gain_t_ha"": 0.5478}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 5.0, ""to"": 3.0, ""standardized_delta"": 0.9658, ""prediction_gain_t_ha"": 0.5478}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 1.0, ""to"": 0.0, ""standardized_delta"": 1.3915, ""prediction_gain_t_ha"": 0.5478}, {""feature"": ""heat_degree_days_30"", ""from"": 20.54, ""to"": 12.035, ""standardized_delta"": 0.5808, ""prediction_gain_t_ha"": 0.5478}, {""feature"": ""heat_degree_days_35"", ""from"": 0.07, ""to"": 0.0, ""standardized_delta"": 0.0527, ""prediction_gain_t_ha"": 0.5478}]"
Canola,Kansas,2023,spring,heat,heat_days_40,0.6725,1.3039151515151417,0.6314151515151417,-0.5947494073799706,-0.09461238543612059,0.50013702194385,0.7920890411700177,12,"[{""feature"": ""season_tmax_mean"", ""from"": 30.22, ""to"": 28.6005, ""standardized_delta"": 1.1482, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""season_tmean_mean"", ""from"": 23.116, ""to"": 22.094, ""standardized_delta"": 0.9746, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""growing_degree_days_base5"", ""from"": 3315.53, ""to"": 3134.24, ""standardized_delta"": 0.9572, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""heat_days_30"", ""from"": 103.0, ""to"": 84.0, ""standardized_delta"": 1.0881, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""heat_days_35"", ""from"": 40.0, ""to"": 30.5, ""standardized_delta"": 0.6225, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""heat_days_40"", ""from"": 15.0, ""to"": 2.0, ""standardized_delta"": 1.8879, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 30.0, ""to"": 21.5, ""standardized_delta"": 0.7416, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 11.0, ""to"": 8.0, ""standardized_delta"": 0.5886, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""heatwave_events_3d_30"", ""from"": 10.0, ""to"": 9.0, ""standardized_delta"": 0.4472, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""heatwave_events_3d_35"", ""from"": 5.0, ""to"": 4.0, ""standardized_delta"": 0.4809, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""heat_degree_days_30"", ""from"": 488.8, ""to"": 360.59, ""standardized_delta"": 0.8759, ""prediction_gain_t_ha"": 0.5001}, {""feature"": ""heat_degree_days_35"", ""from"": 143.39, ""to"": 69.38, ""standardized_delta"": 1.1078, ""prediction_gain_t_ha"": 0.5001}]"
Canola,Oklahoma,2023,spring,heat,heatwave_events_3d_35,0.8967,1.3451735294117673,0.4484735294117672,-0.14841900588320592,-0.03696588178428921,0.11145312409891671,0.24851661645471546,11,"[{""feature"": ""season_tmax_mean"", ""from"": 30.88, ""to"": 29.584, ""standardized_delta"": 0.8463, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""season_tmean_mean"", ""from"": 24.623, ""to"": 23.668, ""standardized_delta"": 0.8139, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""growing_degree_days_base5"", ""from"": 3591.02, ""to"": 3416.455, ""standardized_delta"": 0.8144, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""heat_days_30"", ""from"": 109.0, ""to"": 94.0, ""standardized_delta"": 0.8389, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""heat_days_35"", ""from"": 50.0, ""to"": 32.0, ""standardized_delta"": 0.869, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""heat_days_40"", ""from"": 15.0, ""to"": 1.0, ""standardized_delta"": 1.1964, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 27.0, ""to"": 33.0, ""standardized_delta"": 0.3049, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 14.0, ""to"": 12.0, ""standardized_delta"": 0.1744, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""heatwave_events_3d_35"", ""from"": 7.0, ""to"": 4.0, ""standardized_delta"": 1.703, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""heat_degree_days_30"", ""from"": 562.66, ""to"": 396.87, ""standardized_delta"": 0.8374, ""prediction_gain_t_ha"": 0.1115}, {""feature"": ""heat_degree_days_35"", ""from"": 165.78, ""to"": 57.4, ""standardized_delta"": 1.025, ""prediction_gain_t_ha"": 0.1115}]"
Oats,Montana,2023,spring,heat,growing_degree_days_base5,1.3271,1.6090596439296476,0.2819596439296477,-0.15856949458910935,-0.01887958007470047,0.13968991451440887,0.4954252054214652,9,"[{""feature"": ""season_tmax_mean"", ""from"": 20.879, ""to"": 20.729, ""standardized_delta"": 0.1349, ""prediction_gain_t_ha"": 0.1397}, {""feature"": ""season_tmean_mean"", ""from"": 14.483, ""to"": 13.861, ""standardized_delta"": 0.6703, ""prediction_gain_t_ha"": 0.1397}, {""feature"": ""growing_degree_days_base5"", ""from"": 1841.17, ""to"": 1665.575, ""standardized_delta"": 1.0834, ""prediction_gain_t_ha"": 0.1397}, {""feature"": ""heat_days_30"", ""from"": 15.0, ""to"": 17.0, ""standardized_delta"": 0.1942, ""prediction_gain_t_ha"": 0.1397}, {""feature"": ""heat_days_35"", ""from"": 1.0, ""to"": 0.0, ""standardized_delta"": 0.4539, ""prediction_gain_t_ha"": 0.1397}, {""feature"": ""max_consecutive_heat_days_30"", ""from"": 5.0, ""to"": 4.0, ""standardized_delta"": 0.3218, ""prediction_gain_t_ha"": 0.1397}, {""feature"": ""max_consecutive_heat_days_35"", ""from"": 1.0, ""to"": 0.0, ""standardized_delta"": 1.0327, ""prediction_gain_t_ha"": 0.1397}, {""feature"": ""heat_degree_days_30"", ""from"": 25.56, ""to"": 29.76, ""standardized_delta"": 0.1456, ""prediction_gain_t_ha"": 0.1397}, {""feature"": ""heat_degree_days_35"", ""from"": 0.18, ""to"": 0.0, ""standardized_delta"": 0.0662, ""prediction_gain_t_ha"": 0.1397}]"
